Gene stable ID	HGNC symbol	HGNC ID
ENSG00000267627		
ENSG00000260552		
ENSG00000267404		
ENSG00000267456		
ENSG00000101138	CSTF1	2483
ENSG00000252078		
ENSG00000267039		
ENSG00000267651		
ENSG00000154645	CHODL	17807
ENSG00000260623	VPRBP	30911
ENSG00000267707		
ENSG00000267202		
ENSG00000266530	MIR4318	38333
ENSG00000243516		
ENSG00000268566		
ENSG00000222704	RN7SKP182	45906
ENSG00000253038	RNU6-706P	47669
ENSG00000271564		
ENSG00000260428		
ENSG00000267374	LINC00669	44332
ENSG00000199605	RNY4P24	42474
ENSG00000235660	LINC00345	42503
ENSG00000180305	WFDC10A	16139
ENSG00000175886	RPL7AP66	35682
ENSG00000244471		
ENSG00000259396		
ENSG00000266148	MIR5583-1	43491
ENSG00000200407	RNU6-1169P	48132
ENSG00000068793	CYFIP1	13759
ENSG00000259838	TCEB1P2	17762
ENSG00000212354	RNU6-1242P	48205
ENSG00000267413		
ENSG00000180083	WFDC11	20478
ENSG00000198384	TPTE2P3	27345
ENSG00000260926		
ENSG00000261715		
ENSG00000207766	MIR626	32882
ENSG00000267664	RPL17P45	35618
ENSG00000270702		
ENSG00000238333	RNU7-145P	45679
ENSG00000260814		
ENSG00000250379		
ENSG00000182931	WFDC10B	20479
ENSG00000265557		
ENSG00000267313		
ENSG00000154646	TMPRSS15	9490
ENSG00000200293	RNA5SP393	43293
ENSG00000264850	MIR4310	38383
ENSG00000259792		
ENSG00000174171		
ENSG00000168634	WFDC13	16131
ENSG00000221476	MIR1827	35391
ENSG00000199633		
ENSG00000267652		
ENSG00000272003		
ENSG00000225253		
ENSG00000260988		
ENSG00000259883		
ENSG00000149651	SPINT4	16130
ENSG00000267088		
ENSG00000246740		
ENSG00000259708		
ENSG00000257797		
ENSG00000272418		
ENSG00000259562		
ENSG00000261132	HSF1	5224
ENSG00000259322		
ENSG00000259413		
ENSG00000259474		
ENSG00000261762		
ENSG00000267586	LINC00907	44327
ENSG00000259555		
ENSG00000261443	RAD54L2	29123
ENSG00000101365	IDH3B	5385
ENSG00000250299	MRPS31P4	42649
ENSG00000261303		
ENSG00000167216	KATNAL2	25387
ENSG00000124116	WFDC3	15957
ENSG00000211579	MIR759	37307
ENSG00000150276	PPIAP26	39271
ENSG00000237092	LINC01065	49103
ENSG00000225510	PCDH8P1	39937
ENSG00000087589	CASS4	15878
ENSG00000241613	RN7SL618P	46634
ENSG00000220990		
ENSG00000213307	RPL18P11	35742
ENSG00000261517	LINC00558	43702
ENSG00000238166		
ENSG00000234787	LINC00458	42807
ENSG00000243711	RPL21P116	36101
ENSG00000236532		
ENSG00000271652		
ENSG00000252061	RNU6-415P	47378
ENSG00000207712	MIR627	32883
ENSG00000177699		
ENSG00000136149	RPL13AP25	36981
ENSG00000261002		
ENSG00000154654	NCAM2	7657
ENSG00000239022		
ENSG00000266699		
ENSG00000232855		
ENSG00000260571		
ENSG00000264387	MIR5007	43468
ENSG00000228611	HNF4GP1	35417
ENSG00000228319	SPATA2P1	39446
ENSG00000226935	LINC00161	17138
ENSG00000238455		
ENSG00000259234		
ENSG00000201665	RN7SKP6	42624
ENSG00000271140	PRR20FP	49097
ENSG00000251894	RNU6-872P	47835
ENSG00000230009	MTCO2P3	39576
ENSG00000215005	HSPD1P7	5268
ENSG00000166143	PPP1R14D	14953
ENSG00000234421	SLC25A5P4	35471
ENSG00000215317	THUMPD1P1	23808
ENSG00000176054	RPL23P2	10324
ENSG00000207695	MIR184	31555
ENSG00000258461		
ENSG00000273254		
ENSG00000259419	HNRNPCP3	48815
ENSG00000225352	RPL31P53	35749
ENSG00000231125		
ENSG00000202422	RNA5SP30	42606
ENSG00000266543		
ENSG00000232954	LINC00374	42698
ENSG00000232687	RPL12P9	23766
ENSG00000261712		
ENSG00000201984		
ENSG00000222733	RNY4P29	42497
ENSG00000212479		
ENSG00000214335	CTAGE16P	41967
ENSG00000259493		
ENSG00000224649		
ENSG00000261698	DGAT1	2843
ENSG00000223717	DNAJA1P1	39337
ENSG00000259208		
ENSG00000214281	HMGN2P39	39410
ENSG00000166262	FAM227B	26543
ENSG00000232647	POLR3KP1	39577
ENSG00000215533	LINC00189	18461
ENSG00000260674		
ENSG00000271190	RPP40P2	39770
ENSG00000239003	RNU7-88P	42617
ENSG00000213527		
ENSG00000227528	DIAPH3-AS1	39915
ENSG00000265745	RN7SL375P	46391
ENSG00000223815	DIAPH3-AS2	39916
ENSG00000176136	MC5R	6933
ENSG00000226332		
ENSG00000202151	RNY4P28	42496
ENSG00000227336	LINC00434	42769
ENSG00000265329	MIR4758	41836
ENSG00000238213	TARDBPP2	39848
ENSG00000212054		
ENSG00000228812		
ENSG00000223076	RNA5SP31	42607
ENSG00000236608	EIF4A1P6	37925
ENSG00000229207	SERPINH1P1	19917
ENSG00000225249	LINC00378	42704
ENSG00000185231	MC2R	6930
ENSG00000207032		
ENSG00000233017		
ENSG00000251697	RN7SKP24	45748
ENSG00000206854	RNY3P5	42489
ENSG00000272050		
ENSG00000230729		
ENSG00000103642	LACTB	16468
ENSG00000253018	RNY4P31	42499
ENSG00000260542		
ENSG00000227510		
ENSG00000232983		
ENSG00000266663	MIR3169	38380
ENSG00000236056	GAPDHP14	4160
ENSG00000212007		
ENSG00000234033	RAC1P8	42005
ENSG00000174403	C20orf166-AS1	26393
ENSG00000237159	CNTFR-AS1	48712
ENSG00000248476	BACH1-IT1	40006
ENSG00000270856		
ENSG00000229578	LINC00358	42678
ENSG00000197299	BLM	1058
ENSG00000273017		
ENSG00000199017	MIR1-1	31499
ENSG00000230142	LINC01075	49118
ENSG00000261215		
ENSG00000207764	MIR133A2	31518
ENSG00000230074		
ENSG00000226094	RPL7P3	16566
ENSG00000227611	LINC01074	49117
ENSG00000253040	RNA5SP454	43354
ENSG00000202250	RNU6-443P	47406
ENSG00000229307	LINC00459	42808
ENSG00000264490		
ENSG00000267716		
ENSG00000154719	MRPL39	14027
ENSG00000257198	FAM205B	24504
ENSG00000232105	RPL32P28	36328
ENSG00000202060	RNA5SP455	43355
ENSG00000232121		
ENSG00000267573	KRT8P5	31094
ENSG00000229882		
ENSG00000261678	SCRT1	15950
ENSG00000271465	SQSTM1P1	49099
ENSG00000267337		
ENSG00000228669	LINC00448	42785
ENSG00000232803		
ENSG00000267414		
ENSG00000227564	LINC00376	42701
ENSG00000187791	FAM205CP	42673
ENSG00000265957	MIR4319	38212
ENSG00000175322	ZNF519	30574
ENSG00000231061	LINC00395	42723
ENSG00000267101		
ENSG00000237687	LINC00686	16221
ENSG00000215430	OR7E156P	31311
ENSG00000223669		
ENSG00000237378		
ENSG00000101160	CTSZ	2547
ENSG00000228705	LINC00659	44316
ENSG00000267097		
ENSG00000178723	GLULP4	4345
ENSG00000202478	RNU6-81P	42571
ENSG00000229873	OGFR-AS1	40724
ENSG00000261587		
ENSG00000022277	RTFDC1	15890
ENSG00000213232	PPP1R2P10	42008
ENSG00000215199	YWHAZP6	30849
ENSG00000233838	DPH3P1	16136
ENSG00000233148	SYF2P2	38139
ENSG00000241568	RN7SL338P	46354
ENSG00000219926		
ENSG00000266988		
ENSG00000236527	ARF4P2	16599
ENSG00000234181		
ENSG00000232118	BACH1-AS1	40008
ENSG00000215198		
ENSG00000215432	OR7E104P	15343
ENSG00000228817	BACH1-IT2	40007
ENSG00000267354		
ENSG00000272259		
ENSG00000272299		
ENSG00000259229		
ENSG00000266968		
ENSG00000239171		
ENSG00000237849	NFYAP1	34078
ENSG00000234293	BACH1-IT3	16455
ENSG00000252995	RNU6-667P	47630
ENSG00000267193		
ENSG00000166145	SPINT1	11246
ENSG00000227674	LINC00355	27061
ENSG00000273464		
ENSG00000259548		
ENSG00000125514	LINC00029	16184
ENSG00000261229		
ENSG00000267558		
ENSG00000214269	LGMNP1	23079
ENSG00000222179	RN7SKP26	45750
ENSG00000174680	GRIK1-AS1	16458
ENSG00000259770		
ENSG00000237119	LINC01056	49050
ENSG00000267293		
ENSG00000252034		
ENSG00000271364		
ENSG00000214266	STARP1	11360
ENSG00000251939	RNU6-1278P	48241
ENSG00000231133	HAR1B	33118
ENSG00000240983		
ENSG00000180725		
ENSG00000179766	ATP8B5P	27245
ENSG00000259981		
ENSG00000251881		
ENSG00000270112		
ENSG00000227342	LINC00307	16727
ENSG00000236565	HNRNPA3P5	39774
ENSG00000225978	HAR1A	33117
ENSG00000259967		
ENSG00000221685		
ENSG00000225267	RPL8P2	17220
ENSG00000267167		
ENSG00000259417		
ENSG00000234767	LINC01052	49046
ENSG00000260416		
ENSG00000267587		
ENSG00000263581	MIR548X2	41734
ENSG00000231977		
ENSG00000263561	MIR4704	41602
ENSG00000266957		
ENSG00000207598	MIR124-3	31504
ENSG00000235737	TRIM60P19	42010
ENSG00000267724		
ENSG00000088881	EBF4	29278
ENSG00000266463	MIR3196	38198
ENSG00000259361	LINC00927	27522
ENSG00000234527	PCDH9-AS1	39897
ENSG00000266104	MIR4326	38314
ENSG00000238500	RNU7-87P	42616
ENSG00000222439	RNU6-994P	47957
ENSG00000228842	PCDH9-AS2	39896
ENSG00000203900		
ENSG00000244213	ZFAND6P1	42978
ENSG00000225263	PCDH9-AS3	40427
ENSG00000235619	RPL36AP33	36475
ENSG00000233840	PCDH9-AS4	40428
ENSG00000227852		
ENSG00000226390		
ENSG00000214263	RPSAP53	36641
ENSG00000263892	MIR4667	41723
ENSG00000201077	RNU6-188P	47151
ENSG00000230226		
ENSG00000231393		
ENSG00000230040	LINC00364	42686
ENSG00000261684		
ENSG00000101162	TUBB1	16257
ENSG00000227933		
ENSG00000271287	BCRP9	49113
ENSG00000232442		
ENSG00000261822		
ENSG00000269900	RMRP	10031
ENSG00000227969	NPM1P22	39679
ENSG00000140285	FGF7	3685
ENSG00000231667	OR7E111P	15344
ENSG00000260490		
ENSG00000243136	RN7SL22P	46038
ENSG00000229299		
ENSG00000228843		
ENSG00000226537	OR7E33P	8406
ENSG00000260282	EIF4EBP2P2	49317
ENSG00000183206	POTEC	33894
ENSG00000258010		
ENSG00000231208		
ENSG00000227388		
ENSG00000234765	ELL2P3	39345
ENSG00000199805	RNU1-134P	48476
ENSG00000239025		
ENSG00000216141	MIR941-2	33685
ENSG00000263448		
ENSG00000246283		
ENSG00000259175		
ENSG00000229910	HNRNPA1P18	39445
ENSG00000216195	MIR941-3	33686
ENSG00000236083	OR13E1P	15107
ENSG00000101457	DNTTIP1	16160
ENSG00000215946	MIR941-1	33684
ENSG00000260799	KRT8P50	48346
ENSG00000233659	NDUFA5P4	48846
ENSG00000266996	TCEB3CL2	33511
ENSG00000236433	RPL37P21	36256
ENSG00000272045	MIR1914	35398
ENSG00000254793	FDPSP4	3635
ENSG00000154721	JAM2	14686
ENSG00000235387	LINC00961	27244
ENSG00000207554	MIR647	32903
ENSG00000230405	RPS3AP52	42004
ENSG00000205871	RPS3AP47	36744
ENSG00000211588		
ENSG00000231518		
ENSG00000230750	SDAD1P2	31404
ENSG00000229824	RPL12P34	36168
ENSG00000260928	SPCS2P1	31885
ENSG00000261042	SLC52A2	30224
ENSG00000196421	LINC00176	27655
ENSG00000225639	PGAM1P2	42449
ENSG00000267800		
ENSG00000124172	ATP5E	838
ENSG00000234298	TCEB3CL	31007
ENSG00000243671	RN7SL761P	46777
ENSG00000235036		
ENSG00000261687		
ENSG00000201825	RNU6-1131P	48094
ENSG00000232380	ZDHHC20P4	39776
ENSG00000270408		
ENSG00000202211		
ENSG00000213866	YBX1P10	42432
ENSG00000267761		
ENSG00000225501	SNRPFP3	39666
ENSG00000261679	ATP5HP1	31021
ENSG00000185088	RPS27L	18476
ENSG00000237371		
ENSG00000237534	LINC00383	42710
ENSG00000270792		
ENSG00000260406		
ENSG00000179443	OR13C6P	15101
ENSG00000232852	CICP4	37753
ENSG00000235221	LINC00401	42731
ENSG00000243871	RN7SL487P	46503
ENSG00000266582	MIR4527	41633
ENSG00000183791	TCEB3C	24617
ENSG00000222398	RNU6-554P	47517
ENSG00000224640	SRSF1P1	39417
ENSG00000238535		
ENSG00000261307		
ENSG00000273463		
ENSG00000224961		
ENSG00000206991	RNU6-610P	47573
ENSG00000149656	LINC00266-1	16202
ENSG00000228307	OR2S1P	8275
ENSG00000224677	PDIA3P2	49403
ENSG00000207495	RNY3P10	42494
ENSG00000267156	TPMTP1	17490
ENSG00000234900		
ENSG00000270919		
ENSG00000232314	PSMC1P13	39788
ENSG00000267187		
ENSG00000236110	OR2AM1P	15113
ENSG00000232900		
ENSG00000266542	MIR5572	43476
ENSG00000222139	RNU6-380P	47343
ENSG00000267541		
ENSG00000222760	RNU4-53P	46989
ENSG00000271983		
ENSG00000230223	ATXN8OS	10561
ENSG00000217809	FAT1P1	16582
ENSG00000269365		
ENSG00000215283	HMGB3P24	39316
ENSG00000208003	MIR549	32803
ENSG00000206181	TCEB3B	30771
ENSG00000270777		
ENSG00000206944	RNU6-708P	47671
ENSG00000202433	RNU6-54P	42544
ENSG00000250973	KRTAP13-6P	18930
ENSG00000266255	MIR4475	41697
ENSG00000253033	RNU7-191P	45725
ENSG00000226554	SOGA2P1	42040
ENSG00000259546		
ENSG00000265007	MIR4327	38355
ENSG00000170122	FOXD4	3805
ENSG00000258885		
ENSG00000200872	RNA5SP456	43356
ENSG00000230990		
ENSG00000226846	LINC00348	42658
ENSG00000266984		
ENSG00000233640	KRTAP13-5P	18929
ENSG00000264922	MIR4540	41670
ENSG00000260619		
ENSG00000266276	MIR4743	41894
ENSG00000265368	MIR4476	41793
ENSG00000225801	RABEPKP1	39791
ENSG00000237841	KRTAP19-9P	18950
ENSG00000249839		
ENSG00000265855	MIR4514	41845
ENSG00000235544	RPS11P1	16553
ENSG00000250850		
ENSG00000267762		
ENSG00000236534	H3F3BP1	42030
ENSG00000235312	KRTAP19-10P	18951
ENSG00000259461	ANP32BP3	44089
ENSG00000125385		
ENSG00000271397		
ENSG00000218125		
ENSG00000237816	RPL21P109	36388
ENSG00000271725		
ENSG00000236612	KRTAP19-11P	18952
ENSG00000237256	PGAM3P	16557
ENSG00000232920		
ENSG00000256818		
ENSG00000260100		
ENSG00000233460	RPL35AP31	36284
ENSG00000261411		
ENSG00000259343		
ENSG00000228422	LINC00687	16194
ENSG00000236400	KRTAP21-4P	18954
ENSG00000232881	RPS10P21	35906
ENSG00000238257		
ENSG00000256874		
ENSG00000233036	KRTAP8-2P	18948
ENSG00000200037	RNA5SP32	42608
ENSG00000222281	RN7SKP111	45835
ENSG00000233137		
ENSG00000227840	KRTAP8-3P	18949
ENSG00000212377		
ENSG00000271298		
ENSG00000166128	RAB8B	30273
ENSG00000227952	RPL18AP17	39850
ENSG00000184586	KRTAP7-1	18934
ENSG00000236526		
ENSG00000251715		
ENSG00000256386		
ENSG00000235292		
ENSG00000199282		
ENSG00000230437		
ENSG00000226617	RPL21P110	35627
ENSG00000228941	UBE3AP2	12498
ENSG00000237306	HSPE1P22	49341
ENSG00000235698	PA2G4P2	16531
ENSG00000206922	RNU6-80P	42570
ENSG00000175063	UBE2C	15937
ENSG00000232179		
ENSG00000233048		
ENSG00000233242		
ENSG00000220981		
ENSG00000237325		
ENSG00000228069		
ENSG00000199381	RNU6-79P	42569
ENSG00000200502		
ENSG00000237594		
ENSG00000232041	PSMD10P3	30152
ENSG00000269931		
ENSG00000228292		
ENSG00000230870	FBXW11P1	1145
ENSG00000216070		
ENSG00000124091	GCNT7	16099
ENSG00000234265		
ENSG00000236972	FABP5P1	31059
ENSG00000101166	SLMO2	15892
ENSG00000206784		
ENSG00000238288		
ENSG00000261539	FBXL6	13603
ENSG00000224648		
ENSG00000271426		
ENSG00000200267	RNU6-66P	42556
ENSG00000236156	CHCHD4P3	44491
ENSG00000265959		
ENSG00000226263	ISM1-AS1	44313
ENSG00000264255	RN7SL463P	46479
ENSG00000201253	RNU4-10P	42508
ENSG00000166763	STRCP1	33915
ENSG00000167220	HDHD2	25364
ENSG00000206697	RNY1P8	42485
ENSG00000225956		
ENSG00000187988		
ENSG00000229708	MARK2P12	39803
ENSG00000236811	GAPDHP2	16577
ENSG00000221328		
ENSG00000224853	LINC00393	42721
ENSG00000230188		
ENSG00000212247	RNU6-278P	47241
ENSG00000154723	ATP5J	847
ENSG00000230935	RPS3P1	16579
ENSG00000228295	LINC00392	42720
ENSG00000234160		
ENSG00000234187	AIMP1P1	16543
ENSG00000235532	LINC00402	42732
ENSG00000239923	RN7SL864P	46880
ENSG00000233111	RAB1C	23683
ENSG00000206617	RNY1P5	42482
ENSG00000199570	RNU6-228P	47191
ENSG00000171448	ZBTB26	23383
ENSG00000227563		
ENSG00000232701	RPL21P108	35496
ENSG00000201287	RN7SKP171	45895
ENSG00000259372		
ENSG00000124103	FAM209A	16100
ENSG00000227927	MACROD2-IT1	16201
ENSG00000232454		
ENSG00000226240	LINC00381	42708
ENSG00000104047	DTWD1	30926
ENSG00000259543		
ENSG00000240791		
ENSG00000226055	PAICSP1	8588
ENSG00000213950	RPS10P2	16594
ENSG00000259594		
ENSG00000088882	CPXM1	15771
ENSG00000213839		
ENSG00000235914	MACROD2-AS1	37193
ENSG00000259610		
ENSG00000236678	LINC00347	27890
ENSG00000251745	RNU7-124P	45658
ENSG00000213714	FAM209B	16101
ENSG00000237832		
ENSG00000200026		
ENSG00000227321	MTND4P15	42202
ENSG00000259692		
ENSG00000238313		
ENSG00000199803	RNU6-1159P	48122
ENSG00000223716		
ENSG00000201180	RNU6-115P	47078
ENSG00000201136	RNU6-353P	47316
ENSG00000259445		
ENSG00000222500	RNA5SP475	43375
ENSG00000225254		
ENSG00000238494		
ENSG00000225181		
ENSG00000259622		
ENSG00000212111		
ENSG00000215165		
ENSG00000222521		
ENSG00000225944	RIOK3P1	39714
ENSG00000224274	ENSAP1	16588
ENSG00000212170	RNU1-77P	48419
ENSG00000206812	RNU6-38P	34282
ENSG00000229511		
ENSG00000225622	PPIAP17	16334
ENSG00000226665	SSR1P2	39274
ENSG00000205771	CATSPER2P1	31054
ENSG00000237487	VN1R48P	37368
ENSG00000221448		
ENSG00000266534		
ENSG00000104140	RHOV	18313
ENSG00000243085		
ENSG00000226229	RPLP0P1	16585
ENSG00000214249	CTAGE11P	37293
ENSG00000200494		
ENSG00000176007	FAM220BP	23678
ENSG00000223880	LINC01078	49121
ENSG00000235208		
ENSG00000259785	ADAMTS7P1	49407
ENSG00000140564	FURIN	8568
ENSG00000225203	TBC1D4-AS1	40874
ENSG00000273036		
ENSG00000228809		
ENSG00000140157	NIPA2	17044
ENSG00000259898	CYP4F33P	39952
ENSG00000236985		
ENSG00000261553		
ENSG00000272934		
ENSG00000212165		
ENSG00000272904		
ENSG00000251955	RNU6-27P	34271
ENSG00000267228		
ENSG00000220540		
ENSG00000250989		
ENSG00000267764		
ENSG00000238833	RNU1-131P	48473
ENSG00000225345	SNX18P3	39611
ENSG00000266905		
ENSG00000261105		
ENSG00000232241	DYNLT3P1	16571
ENSG00000261694	ADCK5	21738
ENSG00000264269		
ENSG00000228444		
ENSG00000232333	RPS27AP2	16572
ENSG00000204860	FAM201A	27239
ENSG00000230902	FAM204CP	42012
ENSG00000263849	MIR4744	41866
ENSG00000234537		
ENSG00000202260	RN7SKP69	45793
ENSG00000223458		
ENSG00000265128		
ENSG00000230495		
ENSG00000261206	LINC00561	43705
ENSG00000221220		
ENSG00000266696		
ENSG00000154727	GABPA	4071
ENSG00000233625		
ENSG00000237557		
ENSG00000224933	LINC01034	49021
ENSG00000263895		
ENSG00000212555	RNU6-192P	47155
ENSG00000252725	RNU6-765P	47728
ENSG00000243274	RN7SL571P	46587
ENSG00000087510	TFAP2C	11744
ENSG00000212232	SNORD17	32713
ENSG00000264908		
ENSG00000264971		
ENSG00000228467		
ENSG00000118903	BTF3P11	1126
ENSG00000218902	PTMAP3	9626
ENSG00000263916		
ENSG00000234680	VN2R3P	33209
ENSG00000229262		
ENSG00000233873	RPL7P44	36143
ENSG00000265496	MIR1539	35383
ENSG00000226625		
ENSG00000202093	SNORD58C	33613
ENSG00000227343	RPL15P1	16583
ENSG00000124203	ZNF831	16167
ENSG00000228002	DHX9P1	2751
ENSG00000206602	SNORD58A	10208
ENSG00000271454		
ENSG00000101470	TNNC2	11944
ENSG00000234509		
ENSG00000104142	VPS18	15972
ENSG00000271982	SNORD58B	10209
ENSG00000243695		
ENSG00000238390		
ENSG00000265182	SRP72P1	31095
ENSG00000138613	APH1B	24080
ENSG00000206589	RNU6-354P	47317
ENSG00000273271		
ENSG00000264912	RN7SL640P	46656
ENSG00000236051	MYCBP2-AS1	41023
ENSG00000221792	MIR1282	35360
ENSG00000223758		
ENSG00000252597	RNU7-137P	45671
ENSG00000264464		
ENSG00000229046	HMGN1P2	4985
ENSG00000207282		
ENSG00000200391		
ENSG00000251713		
ENSG00000215112	FAM74A5	34035
ENSG00000267444	SMUG1P1	49401
ENSG00000273091		
ENSG00000227973	PIN4P1	44193
ENSG00000232943		
ENSG00000234107	TPT1P1	16742
ENSG00000224038		
ENSG00000267674		
ENSG00000185607	ACTBP7	140
ENSG00000229521	MYCBP2-AS2	41024
ENSG00000266720	RN7SL14P	46030
ENSG00000011454	RABGAP1	17155
ENSG00000267322		
ENSG00000231140		
ENSG00000252635	RNU2-56P	48549
ENSG00000224347	SCEL-AS1	39895
ENSG00000199719	RN7SKP74	45798
ENSG00000224055	GAPDHP55	38561
ENSG00000134049	IER3IP1	18550
ENSG00000237259		
ENSG00000251992	SCARNA17	32574
ENSG00000203578		
ENSG00000206800	RNY3P7	42491
ENSG00000198416		
ENSG00000252139		
ENSG00000230010		
ENSG00000203411		
ENSG00000227922	SPTLC1P5	39672
ENSG00000201668		
ENSG00000203576		
ENSG00000266325	MIR3665	38939
ENSG00000200527	RNA5SP457	43357
ENSG00000252403	RNY4P11	34061
ENSG00000267196		
ENSG00000225579	EDNRB-AS1	49045
ENSG00000237282	LINC00851	43424
ENSG00000267511	ADAD1P2	44552
ENSG00000241536		
ENSG00000236474	GCNT1P1	16532
ENSG00000267591		
ENSG00000268819		
ENSG00000240663	RN7SL310P	46326
ENSG00000252422	RNA5SP476	43376
ENSG00000267695		
ENSG00000265137	MIR3192	38202
ENSG00000251997	RNA5SP458	43358
ENSG00000230281		
ENSG00000221529		
ENSG00000225511	LINC00475	23569
ENSG00000225995	ATP5A1P9	37667
ENSG00000225419	RPL21P3	16533
ENSG00000239780	RPLP0P11	36572
ENSG00000124205	EDN3	3178
ENSG00000128917	DLL4	2910
ENSG00000266087	RN7SL462P	46478
ENSG00000267713		
ENSG00000225529		
ENSG00000214612	RPS19P1	16534
ENSG00000234377	RNF219-AS1	42700
ENSG00000264134		
ENSG00000249336		
ENSG00000226368		
ENSG00000232388	LINC00493	43430
ENSG00000236584		
ENSG00000198326	TMEM239	40044
ENSG00000225597	FAM74A1	32029
ENSG00000243702	RN7SL638P	46654
ENSG00000228534		
ENSG00000221806	RNU6ATAC34P	46933
ENSG00000232136	DUXAP7	32186
ENSG00000233379		
ENSG00000234375	VN2R4P	33210
ENSG00000243035	RN7SL810P	46826
ENSG00000233993		
ENSG00000236133	LINC01069	49109
ENSG00000241690		
ENSG00000233324	EEF1A1P34	37912
ENSG00000229249	LINC00446	42783
ENSG00000238996		
ENSG00000180777	ANKRD30B	24165
ENSG00000225273	UBE2Q2P2	37440
ENSG00000101144	BMP7	1074
ENSG00000235625		
ENSG00000185020		
ENSG00000271386	SRGNP1	49107
ENSG00000179935	LINC00652	25003
ENSG00000215474	SKOR2	32695
ENSG00000258713	C20orf141	16134
ENSG00000200686	RNY3P3	42487
ENSG00000229865	RPL31P54	36077
ENSG00000261230	CPSF1	2324
ENSG00000273148		
ENSG00000224686	TCEB1P23	38159
ENSG00000233628	VN2R5P	33211
ENSG00000264669		
ENSG00000236717		
ENSG00000237550	UBE2Q2P6	49412
ENSG00000235996		
ENSG00000271776		
ENSG00000263868		
ENSG00000179447		
ENSG00000236247		
ENSG00000188394	GPR21	4476
ENSG00000259206		
ENSG00000237109	RPL21P111	36564
ENSG00000221748		
ENSG00000215142		
ENSG00000216017		
ENSG00000172785	CBWD1	17134
ENSG00000224809	BEND3P2	45015
ENSG00000225427	LINC00331	42048
ENSG00000236115		
ENSG00000188384	CSPG4P8	48359
ENSG00000232675		
ENSG00000239183	SNORA84	33615
ENSG00000265605	RN7SL422P	46438
ENSG00000215357	HSPD1P8	35145
ENSG00000235283		
ENSG00000229530		
ENSG00000241341		
ENSG00000204844	FAM74A3	32031
ENSG00000203575		
ENSG00000239120		
ENSG00000230584	CCT5P2	35139
ENSG00000196274		
ENSG00000236361		
ENSG00000233895		
ENSG00000203574		
ENSG00000237138	HUNK-AS1	40631
ENSG00000203573		
ENSG00000236277	NIPA2P5	42045
ENSG00000236931		
ENSG00000203572		
ENSG00000230323	LINC00159	1285
ENSG00000243268	ATP5A1P1	827
ENSG00000236992		
ENSG00000250130		
ENSG00000226670	BCAS2P3	39596
ENSG00000236742		
ENSG00000252496	RNA5SP33	42609
ENSG00000264055		
ENSG00000259499		
ENSG00000241054		
ENSG00000261610		
ENSG00000268342		
ENSG00000225417		
ENSG00000227256	MIS18A-AS1	40106
ENSG00000259595		
ENSG00000227354	RBM26-AS1	39805
ENSG00000229500	RPL17P1	16559
ENSG00000232623		
ENSG00000229471		
ENSG00000265191	RN7SL347P	46363
ENSG00000243810		
ENSG00000259335	HNRNPMP1	48745
ENSG00000242871	RN7SL109P	46125
ENSG00000264879	RN7SL690P	46706
ENSG00000200792	SNORA80	32666
ENSG00000264158	MIR4670	41862
ENSG00000213384	EIF4E2P1	16237
ENSG00000232132	NDFIP2-AS1	40844
ENSG00000229007	EXOSC3P1	33989
ENSG00000259563		
ENSG00000225551		
ENSG00000223781		
ENSG00000270793		
ENSG00000227676	LINC01068	49106
ENSG00000252045		
ENSG00000213669		
ENSG00000264361	RN7SL607P	46623
ENSG00000252950	RNA5SP490	43390
ENSG00000228858		
ENSG00000229011	LINC01038	49026
ENSG00000225803	MRPS11P1	16584
ENSG00000186842	LINC00846	16080
ENSG00000229175	LINC00382	42709
ENSG00000234104		
ENSG00000231757	FAM74A2	32030
ENSG00000132635	PCED1A	16212
ENSG00000179523	EIF3J-AS1	48616
ENSG00000228433	OR7E23P	8395
ENSG00000202398	RNU6-61P	42551
ENSG00000231391		
ENSG00000225127	LINC00237	38166
ENSG00000227862	HNRNPA1P31	39549
ENSG00000238220		
ENSG00000234138		
ENSG00000226683	PWWP2AP1	39709
ENSG00000235065	RPL24P2	16597
ENSG00000238197	PAXBP1-AS1	39603
ENSG00000237625		
ENSG00000259659		
ENSG00000231222	ARF4P4	37628
ENSG00000243935		
ENSG00000206957		
ENSG00000224427		
ENSG00000234407	FAM74A6	34036
ENSG00000229246		
ENSG00000207098		
ENSG00000232360		
ENSG00000270415	DPPA3P3	49062
ENSG00000238980		
ENSG00000259479		
ENSG00000227757		
ENSG00000227084		
ENSG00000260094	LINC00564	43708
ENSG00000229309		
ENSG00000228961		
ENSG00000198566	ZNF658B	32033
ENSG00000222486	RNU6-77P	42567
ENSG00000237148	HIGD1AP2	42642
